,pred,sd,CI95up,CI95low,CI50up,CI50low
758,5.301324081,0.306400221,5.901857479,4.700790682,5.507987889,5.094660272
759,7.786511713,0.357467474,8.487135089,7.085888337,8.027619861,7.545403566
760,1.874430929,0.312186659,2.486305538,1.262556321,2.084997631,1.663864228
761,0.280050242,0.151164625,0.576327462,-0.016226978,0.382009232,0.178091252
762,0.334705998,0.191121632,0.709297513,-0.039885517,0.46361558,0.205796416
763,0.300970066,0.164448131,0.623282479,-0.021342348,0.411888644,0.190051487
764,1.180415269,0.315926174,1.799619191,0.561211347,1.393504235,0.967326303
765,0.265472332,0.150815814,0.561065895,-0.030121232,0.367196052,0.163748611
766,0.275742334,0.142929346,0.555878704,-0.004394036,0.372146713,0.179337955
767,0,0,0,0,0,0
768,0,0,0,0,0,0
769,0.204062553,0.155115942,0.508084213,-0.099959107,0.308686666,0.09943844
770,2.624938048,0.350080489,3.311083198,1.938792898,2.861063749,2.388812346
771,2.394089178,0.007259122,2.408316796,2.379861561,2.398985382,2.389192975
772,6.726743933,0.37922732,7.470015822,5.983472044,6.982528873,6.470958992
773,37.97699406,0.641704457,39.23471168,36.71927644,38.40981714,37.54417098
774,25.5572618,0.558057439,26.65103428,24.46348931,25.93366582,25.18085777
775,10.70550621,0.306879281,11.30697855,10.10403387,10.91249314,10.49851928
776,5.204598392,0.222045842,5.639800246,4.769396538,5.354366037,5.054830747
777,2.070960052,0.197620457,2.45828903,1.683631074,2.204253025,1.937667079
778,4.667225459,0.149159291,4.959572298,4.37487862,4.767831872,4.566619046
779,9.873037998,0.353306714,10.56550643,9.180569562,10.11133976,9.634736241
780,3.148561059,0.393576668,3.919957154,2.377164964,3.414024488,2.883097631
781,6.134805387,0.339245873,6.799715079,5.469895695,6.363623251,5.905987523
782,7.336653096,0.257346305,7.841042585,6.832263607,7.510230541,7.163075651
783,7.185942824,0.019827866,7.224804728,7.14708092,7.199316517,7.172569132
784,4.30114158,0.218386282,4.729170829,3.873112332,4.448440889,4.153842271
785,2.716577777,0.212643578,3.13335153,2.299804023,2.86000369,2.573151863
786,2.551438959,0.142479471,2.830693589,2.272184328,2.647539901,2.455338016
787,1.244951248,0.327324889,1.886496241,0.603406255,1.46572853,1.024173966
788,0.935462083,0.301306075,1.526011137,0.344913028,1.138689942,0.732234223
789,0,0,0,0,0,0
790,0,0,0,0,0,0
791,0.291285838,0.206637521,0.696287937,-0.113716262,0.430660728,0.151910948
792,1.225125383,0.231115165,1.678102782,0.772147984,1.381010193,1.069240573
793,0.593854435,0.226478495,1.037744128,0.149964742,0.746611858,0.441097012
794,0.193215895,0.142236337,0.471993992,-0.085562203,0.289152846,0.097278943
795,1.223740351,0.227219725,1.669082829,0.778397873,1.376997727,1.070482976
796,1.415633274,0.275440539,1.95548681,0.875779738,1.601415094,1.229851454
797,0.546924325,0.322206428,1.178437319,-0.08458867,0.764249258,0.329599391
798,1.678528077,0.313277938,2.292541552,1.064514602,1.889830835,1.467225319
799,1.242356484,0.237203795,1.70726738,0.777445588,1.402348013,1.082364955
800,1.917016457,0.220533012,2.349253218,1.484779696,2.065763713,1.768269201
801,2.649899527,0.190159251,3.02260481,2.277194245,2.778159993,2.521639062
802,2.392942268,0.007099047,2.406856144,2.379028393,2.397730503,2.388154034
803,2.552129874,0.146892507,2.840033897,2.26422585,2.651207364,2.453052383
804,3.252495025,0.322724166,3.885022767,2.619967282,3.470169167,3.034820883
805,3.624284637,0.223492396,4.062321685,3.186247589,3.775027967,3.473541306
806,2.241098579,0.15072482,2.536513798,1.945683361,2.342760925,2.139436233
807,2.568573242,0.146478405,2.85566564,2.281480844,2.667371425,2.46977506
808,1.42135683,0.265940554,1.942590739,0.900122922,1.600731008,1.241982652
809,1.632452289,0.293619713,2.207936352,1.056968227,1.830495776,1.434408803
810,0.775798965,0.303737551,1.371113627,0.180484304,0.98066683,0.5709311
811,0.380048822,0.210599202,0.792815674,-0.03271803,0.522095826,0.238001819
812,1.03917026,0.256472641,1.541847399,0.536493121,1.212158428,0.866182093
813,0.946374956,0.298365102,1.53115981,0.361590102,1.147619159,0.745130753
814,1.334361677,0.349104185,2.018593307,0.650130048,1.569828872,1.098894483
815,0.591158672,0.220774506,1.023868753,0.158448591,0.740068814,0.44224853
816,1.027046971,0.148133126,1.317382563,0.736711379,1.126961246,0.927132695
817,1.739076962,0.220063718,2.170393924,1.30776,1.887507684,1.59064624
818,2.554209263,0.139316237,2.827264069,2.281154456,2.648176636,2.460241889
819,4.786082418,0.013907675,4.81334096,4.758823875,4.795463002,4.776701833
820,8.431618384,0.200200405,8.824003968,8.039232801,8.566651506,8.296585263
821,12.7903055,0.379166497,13.53345818,12.04715282,13.04604941,12.53456158
822,18.43367574,0.679861118,19.76617905,17.10117244,18.8922351,17.97511639
823,4.645073937,0.149672469,4.938426586,4.351721287,4.746026483,4.54412139
824,4.498957421,0.189488315,4.870347694,4.127567148,4.626765348,4.371149495
825,4.089148259,0.32261926,4.72147039,3.456826128,4.306751643,3.871544874
826,4.823928633,0.220084218,5.255285773,4.392571493,4.972373182,4.675484084
827,4.52411491,0.211312312,4.938279432,4.109950389,4.666642899,4.381586922
828,4.506410599,0.295407784,5.085399216,3.927421982,4.705660122,4.307161077
829,7.014092764,0.328518047,7.657976304,6.370209223,7.235674819,6.792510708
830,3.749007974,0.373541532,4.481135924,3.016880024,4.000957909,3.497058039
831,5.081488057,0.177942405,5.430248762,4.732727352,5.201508385,4.961467729
832,4.528258386,0.192507268,4.905565698,4.150951075,4.658102565,4.398414207
833,4.964469051,0.273968446,5.501437338,4.427500764,5.14925796,4.779680142
834,2.557399428,0.146875269,2.845269664,2.269529191,2.656465291,2.458333565
835,1.201267512,0.321296303,1.830996693,0.57153833,1.417978575,0.984556449
836,0.580180933,0.232974353,1.036802274,0.123559592,0.737319746,0.42304212
837,1.649259213,0.317912822,2.272356894,1.026161533,1.863688153,1.434830274
838,2.393671298,0.007698354,2.408759794,2.378582802,2.398863759,2.388478837
839,3.124357941,0.309939116,3.731827446,2.516888436,3.333408698,2.915307184
840,3.464036763,0.149053034,3.756175342,3.171898185,3.564571507,3.36350202
841,1.389423732,0.144304783,1.672255911,1.106591554,1.48675583,1.292091635
842,1.429013294,0.263740622,1.945935415,0.912091174,1.606903641,1.251122948
843,2.393950925,0.007106178,2.407878777,2.380023073,2.398743968,2.389157881
844,3.752588814,0.277753186,4.296975055,3.208202573,3.939930491,3.565247137
845,6.929268931,0.183951161,7.28980658,6.568731281,7.053342103,6.805195758
846,5.200046233,0.191981027,5.576322132,4.823770334,5.329535468,5.070556998
847,4.841681084,0.232666691,5.297699419,4.38566275,4.998612383,4.684749786
848,9.885445965,0.180946547,10.24009468,9.530797249,10.00749256,9.763399373
849,5.214214863,0.359454571,5.918732877,4.50969685,5.456663287,4.97176644
850,3.822058291,0.263006907,4.337542357,3.306574225,3.999453755,3.644662828
851,3.0909588,0.304627714,3.688018148,2.493899452,3.296427071,2.885490529
852,2.539580211,0.146911654,2.827521761,2.251638661,2.638670615,2.440489806
853,2.393552237,0.007340094,2.407938557,2.379165916,2.398503055,2.388601418
854,0.998432948,0.356837375,1.697821352,0.299044544,1.2391161,0.757749796
855,0.975042184,0.346486446,1.654143139,0.295941228,1.20874374,0.741340627
856,0.551673372,0.216762718,0.976520491,0.126826252,0.697877603,0.40546914
857,0.319957635,0.195536728,0.703202578,-0.063287309,0.451845153,0.188070116
858,0.204173209,0.149392925,0.496977962,-0.088631544,0.304937206,0.103409212
859,0.312028295,0.187036234,0.678612577,-0.054555987,0.438182318,0.185874272
860,0.312869009,0.189157984,0.683611845,-0.057873828,0.44045413,0.185283887
861,0.716746314,0.324640226,1.353029466,0.080463162,0.935712819,0.497779808
862,3.275674904,0.36932315,3.999534977,2.551814831,3.524779584,3.026570225
863,5.017028721,0.365447808,5.733293262,4.300764179,5.263519521,4.77053792
864,3.923197683,0.305061636,4.521107503,3.325287864,4.12895863,3.717436737
865,4.144072524,0.328043465,4.787025901,3.501119146,4.365334479,3.922810569
866,6.335539804,0.3581537,7.037508158,5.63357145,6.577110804,6.093968804
867,8.210392194,0.360566606,8.917089756,7.503694632,8.453590674,7.967193714
868,8.037512735,0.312227881,8.649468137,7.425557332,8.24810724,7.826918229
869,6.722712754,0.33793981,7.385062609,6.060362898,6.950649691,6.494775816
870,7.496619454,0.168864827,7.827588433,7.165650475,7.610517049,7.382721859
871,11.74952914,0.318096139,12.37298612,11.12607217,11.96408173,11.53497656
872,16.60946454,0.465544719,17.52191542,15.69701366,16.92346968,16.2954594
873,20.23526255,0.530032278,21.27410672,19.19641837,20.59276389,19.87776121
874,26.69224337,0.372932009,27.42317668,25.96131006,26.94378219,26.44070455
875,24.35200856,0.265392828,24.87216895,23.83184818,24.5310133,24.17300382
876,13.1991907,0.330462446,13.84688519,12.55149621,13.42208423,12.97629717
877,9.200310775,0.269977369,9.729456696,8.671164855,9.382407744,9.018213807
878,8.491679246,0.315049436,9.109164795,7.874193697,8.704176862,8.27918163
879,7.460013325,0.161661965,7.776864955,7.143161695,7.569052664,7.350973986
880,3.381970627,0.355722579,4.07917407,2.684767184,3.621901861,3.142039394
881,2.542892779,0.143137614,2.823437347,2.26234821,2.639437632,2.446347925
882,5.600451694,0.370014433,6.325666657,4.875236731,5.850022637,5.350880751
883,3.088537114,0.401568325,3.875596568,2.30147766,3.359390833,2.817683395
884,2.260205064,0.1381048,2.530885499,1.98952463,2.353355336,2.167054792
885,5.064099835,0.282398453,5.617590633,4.510609038,5.254574697,4.873624973
886,2.789987239,0.210436643,3.202435479,2.377538998,2.931924597,2.64804988
887,1.831751111,0.307894017,2.435212294,1.228289927,2.039422469,1.624079752
888,0,0,0,0,0,0
